estimate,p.value,conf.low,conf.high,method,alternative,annotation,padj,log_or,log_ci.lo,log_ci.hi,direction,source,model
3.546295514662496,1.2038974005759697e-23,2.8502263862634107,4.366087277251174,Fisher's Exact Test for Count Data,two.sided,9_Het,1.4446768806911636e-22,1.2659035416479152,1.0473984249024992,1.4738672481366484,Age-Hypermethylated,CHMM,eq2_m_signif
1.4242739013861452,5.595928164930995e-15,1.3060505636125674,1.551143673240668,Fisher's Exact Test for Count Data,two.sided,Promoter,5.595928164930995e-14,0.3536621409726063,0.26700774650031306,0.43899251255459676,Age-Hypermethylated,CHMM,eq2_m_signif
0.24246256809792044,5.299141908876317e-13,0.13837129620839647,0.39463839003388007,Fisher's Exact Test for Count Data,two.sided,1_TssA,1.0068369626865002e-11,-1.4169079388781678,-1.9778146546465456,-0.9297854016466703,Age-Hypomethylated,CHMM,eq2_m_signif
0,1.9292541824258262e-16,0,0.09964647853755394,Fisher's Exact Test for Count Data,two.sided,10_TssBiv,4.4372846195794e-15,-Inf,-Inf,-2.3061265712562866,Age-Hypomethylated,CHMM,eq2_m_signif
0,1.9692779478696836e-16,0,0.09938421380384804,Fisher's Exact Test for Count Data,two.sided,11_BivFlnk,4.4372846195794e-15,-Inf,-Inf,-2.308761992782646,Age-Hypomethylated,CHMM,eq2_m_signif
0.4757188431779045,0.014718119216052516,0.22773152781195719,0.87684475259952,Fisher's Exact Test for Count Data,two.sided,12_EnhBiv,0.0883087152963151,-0.7429282648549979,-1.4795878534334985,-0.13142532326118028,Age-Hypomethylated,CHMM,eq2_m_signif
0.724602021617952,0.001803477880948568,0.5819173631365999,0.8924307568103236,Fisher's Exact Test for Count Data,two.sided,13_ReprPC,0.016231300928537112,-0.3221327105471996,-0.5414268290697132,-0.11380635174389092,Age-Hypomethylated,CHMM,eq2_m_signif
1.5616773474557353,6.343715315509965e-16,1.4060121343958978,1.7314398983821508,Fisher's Exact Test for Count Data,two.sided,14_ReprPCWk,1.3321802162570927e-14,0.4457604663515462,0.34075742378928076,0.5489533735343456,Age-Hypomethylated,CHMM,eq2_m_signif
1.3627382814526972,2.217238264608369e-11,1.2459157086295614,1.4889677831580852,Fisher's Exact Test for Count Data,two.sided,15_Quies,3.769305049834227e-10,0.3094961177344505,0.21987076850193482,0.39808311690506154,Age-Hypomethylated,CHMM,eq2_m_signif
0.3489818580812824,9.222485754750186e-14,0.24382662347540018,0.48450098648364315,Fisher's Exact Test for Count Data,two.sided,2_TssAFlnk,1.844497150950037e-12,-1.0527353407059727,-1.4112978657830542,-0.7246358115674382,Age-Hypomethylated,CHMM,eq2_m_signif
1.3800694803268179,0.32086611894092265,0.6293070478577657,2.6300016461471456,Fisher's Exact Test for Count Data,two.sided,3_TxFlnk,0.7216287322048404,0.32213384596460365,-0.4631359889922339,0.9669844721009395,Age-Hypomethylated,CHMM,eq2_m_signif
0.8357191072414627,0.03085107200984036,0.7050887864537196,0.9843373821983556,Fisher's Exact Test for Count Data,two.sided,4_Tx,0.15425536004920182,-0.17946271847943202,-0.3494315458671954,-0.01578657260795439,Age-Hypomethylated,CHMM,eq2_m_signif
1.276999042645012,9.453974973559061e-4,1.1043680310986639,1.4701146057485495,Fisher's Exact Test for Count Data,two.sided,5_TxWk,0.00945397497355906,0.2445128273594493,0.09927325380471658,0.3853403608459322,Age-Hypomethylated,CHMM,eq2_m_signif
0.08929626930728402,1.458974939575774e-7,0.010803826962000464,0.3229969560200112,Fisher's Exact Test for Count Data,two.sided,6_EnhG,2.3343599033212385e-6,-2.415795569046457,-4.527854859285131,-1.1301123798905401,Age-Hypomethylated,CHMM,eq2_m_signif
1.2292885832272333,0.09193375881597862,0.9530323333892645,1.5619804563050443,Fisher's Exact Test for Count Data,two.sided,7_Enh,0.3677350352639145,0.20643561443354663,-0.04810644789795255,0.4459545393706173,Age-Hypomethylated,CHMM,eq2_m_signif
0,0.008566661035839222,0,0.6588889216060206,Fisher's Exact Test for Count Data,two.sided,8_ZNF/Rpts,0.0601166955244462,-Inf,-Inf,-0.41720031467158053,Age-Hypomethylated,CHMM,eq2_m_signif
0.13476222945534738,1.0658869883395071e-4,0.016295662467051723,0.48759734250862025,Fisher's Exact Test for Count Data,two.sided,9_Het,0.0012790643860074087,-2.0042433166852094,-4.116856312897834,-0.7182653315362627,Age-Hypomethylated,CHMM,eq2_m_signif
0.718754800683348,9.846856763095196e-6,0.614050626572488,0.8367845516726039,Fisher's Exact Test for Count Data,two.sided,Promoter,1.2800913792023754e-4,-0.3302350076812681,-0.48767790053299365,-0.17818864703619555,Age-Hypomethylated,CHMM,eq2_m_signif
1.4683738427764954,7.235374074202965e-13,1.3261908725438671,1.6221036021566284,Fisher's Exact Test for Count Data,two.sided,1_TssA,9.405986296463854e-12,0.3841555590635317,0.28231082751593706,0.4837238267462879,Age-Hypermethylated,CHMM,eq3_age_signif
1.8250863996224476,7.944066644961529e-20,1.6148547679932308,2.0556056475670927,Fisher's Exact Test for Count Data,two.sided,10_TssBiv,1.2710506631938447e-18,0.6016273281727208,0.47924502569177424,0.7205705235378321,Age-Hypermethylated,CHMM,eq3_age_signif
